"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Curacao","CUW","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7223892211914","","","","","","","","","","98.7223892211914","","","","","",
"Cyprus","CYP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8305892944336","","","","","","","","","98.6310424804688","","","","","","","","","","99.2861480712891","","","","","","","","","","99.5800018310547","",
"Czechia","CZE","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","73.5902481079102","","","","","","","","","","","","","","","","","","","","","86.8110198974609","","","","","88.2101516723633","","","89.3770370483398","89.9850082397461","90.0848236083984","90.4581298828125","91.3715972900391","91.6507110595703","93.7936019897461","","","","","","95.4000015258789",
"Algeria","DZA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.3774299621582","","","","","","","","","","","","","","","79.1866912841797","","","","81.2840423583984","","82.615837097168","","","","","","","","","","87.4229583740234","","","","",
"East Asia & Pacific (excluding high income)","EAP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","77.3193969726562","77.4317321777344","78.2973098754883","79.2511596679688","79.6421508789062","80.8821182250977","81.01220703125","82.3046722412109","83.0349578857422","83.7223281860352","84.3892974853516","85.3755722045898","88.1085968017578","88.5307235717773","87.8839263916016","89.2520904541016","89.5797576904297","89.8381576538086","90.2014389038086","90.5591278076172","90.8742980957031","94.0070266723633","94.2233200073242","94.3910675048828","94.5285263061523","94.8304061889648","95.0263977050781","95.1957092285156","95.3697509765625","95.5675582885742","95.7880325317383","96.4682922363281","96.6058883666992","96.7444229125977","96.7644271850586","96.5320663452148","96.6564712524414","96.7186965942383","96.9602203369141","97.1399307250977","97.2278366088867","97.3298568725586","97.3006134033203","97.6303482055664","97.7312316894531","97.7614974975586","",
"Early-demographic dividend","EAR","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","60.0747299194336","60.206428527832","60.7600402832031","61.2666206359863","61.7684211730957","61.8449516296387","62.3507995605469","63.1946716308594","63.6564483642578","64.2359237670898","64.7291107177734","65.1823501586914","66.0226593017578","67.1107864379883","67.6706619262695","68.3556213378906","68.5840606689453","69.7179565429688","70.5499420166016","71.1668090820312","71.8076629638672","72.3252487182617","72.8909225463867","75.9980163574219","76.4475708007812","76.9418411254883","77.1818008422852","77.8670425415039","78.9175491333008","79.5075531005859","79.4808731079102","79.101676940918","80.0433197021484","80.7190170288086","81.3368530273438","82.1839065551758","82.016227722168","82.5437698364258","82.8922805786133","83.4473266601562","84.0876693725586","84.5241317749023","84.709098815918","84.8242797851562","84.9846878051758","85.335807800293","85.6444396972656","85.9369125366211",
"East Asia & Pacific","EAS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","78.3634490966797","78.4894180297852","79.2812576293945","80.1471633911133","80.4883804321289","81.6355361938477","81.7665405273438","82.931266784668","83.5981521606445","84.224609375","84.8332366943359","85.775993347168","88.2445907592773","88.6342620849609","88.0720520019531","89.3003997802734","89.6086196899414","89.8465805053711","90.2013626098633","90.546630859375","90.8512496948242","93.6589736938477","93.8663101196289","94.0610504150391","94.1952209472656","94.4628601074219","94.6729278564453","94.8721389770508","95.0806198120117","95.2943420410156","95.5150833129883","96.1437911987305","96.2985076904297","96.4406433105469","96.3970413208008","96.1352691650391","96.2736206054688","96.3432235717773","96.6613006591797","96.8454132080078","96.9381637573242","97.0454330444336","97.0216522216797","97.3727264404297","97.4725036621094","97.5077362060547","",
"Europe & Central Asia (excluding high income)","ECA","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","96.9464492797852","97.4723663330078","97.5554122924805","97.6617431640625","97.7521896362305","97.8240280151367","97.908561706543","97.9603805541992","98.0460662841797","98.1022186279297","98.1537475585938","98.2010192871094","98.2455062866211","98.3138885498047","98.3501281738281","98.4457015991211","98.4903793334961","98.7677764892578","98.8178405761719","98.8560333251953","98.8880996704102","98.868766784668","98.9948272705078","98.9716491699219","99.0065765380859","99.0717468261719","99.0987319946289","99.2675018310547","99.3898468017578","99.4470062255859","99.4642181396484","99.4813385009766","99.4938812255859","99.5436096191406","99.5559997558594","99.6772918701172","99.6835021972656","99.7251815795898","99.739631652832","99.745246887207",
"Europe & Central Asia","ECS","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4575424194336","97.5419311523438","97.6100311279297","97.6415100097656","97.6996078491211","","","98.0111236572266","98.0667572021484","98.0972366333008","98.223030090332","98.2384414672852","98.2876968383789","98.3561019897461","98.2956619262695","98.4909973144531","98.5564727783203","98.6158065795898","98.6583099365234","98.6854629516602","98.7154922485352","98.7637100219727","98.8062973022461","98.8812866210938","98.9070816040039","98.9479904174805","98.9442901611328","98.9500274658203",
"Ecuador","ECU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","86.7869720458984","","","","","","","","90.4967727661133","","","","","","","","","","","92.3271331787109","","","","","","93.3891983032227","93.7494506835938","93.6637802124023","93.3168716430664","93.0525207519531","93.2542419433594","94.4257278442383","95.2571716308594","95.7262191772461","95.4450225830078","93.7790603637695","","","94.8125076293945","94.9388198852539","94.9341735839844",
"Egypt, Arab Rep.","EGY","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","53.6151885986328","","","","","","","","","","56.9761581420898","","","","","","","","","","67.1517791748047","","","","","","","","","77.9101333618164","74.6218032836914","","","","80.2686462402344","","81.6792221069336","81.6940612792969","","","","76.4952163696289","","","","","79.9899978637695",
"Euro area","EMU","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3901214599609","","","","","","75.0724105834961","","","","","","","","","","84.3732376098633","","","","",
"Spain","ESP","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","95.8975296020508","","","","","","","","","","98.0354919433594","","","","","","","","","","","","","98.143913269043","98.6174697875977","98.5610275268555","98.6334609985352","98.4022979736328","98.4619369506836","98.5257110595703","98.5361862182617","98.6065292358398","98.7487487792969","98.7312698364258","98.7708892822266","98.8359680175781","","98.9253921508789","","99.0250625610352","","",
"Estonia","EST","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.8759765625","","","","","","","","","","","99.7759475708008","","","","","","","","","","","99.8589782714844","","","","","","","","","","99.870002746582","",
